,close_price,starting_price,high_price,low_price,trading_volume
20200207140700,427,427,427,427,400
20200207140100,428,428,428,428,72
20200207135800,427,426,427,426,54
20200207135700,427,427,427,427,301
20200207135300,426,426,426,426,72
20200207135000,427,427,427,427,30
20200207134800,427,427,427,427,5
20200207134600,427,425,427,425,15000
20200207134500,422,422,422,422,1
20200207134400,422,422,422,422,24
20200207134200,425,425,425,425,2
20200207134100,425,425,425,425,1
20200207133900,421,421,421,421,79
20200207133700,425,425,425,425,1
20200207132400,425,425,425,425,222
20200207132300,425,425,425,425,11
20200207132200,420,421,421,420,12687
20200207132100,425,425,425,425,91
20200207132000,425,425,425,425,10
20200207131300,425,425,425,425,11
20200207131100,420,420,420,420,1169
20200207131000,420,420,420,420,4583
20200207130900,420,420,420,420,2400
20200207130800,420,420,420,420,180
20200207130700,420,420,420,420,1802
20200207130600,420,420,420,420,5949
20200207130500,420,422,422,420,32200
20200207130300,425,422,425,422,11
20200207130200,425,425,425,425,10
20200207130000,423,423,423,423,130
20200207125900,423,423,423,423,1
20200207125700,423,425,425,423,7385
20200207125500,427,427,427,427,1
20200207125400,427,427,427,427,10
20200207124100,428,427,428,427,1000
20200207122300,427,427,427,427,10
20200207122200,425,425,425,425,1035
20200207122000,426,426,426,426,1013
20200207114200,427,427,427,427,12
20200207112900,427,427,427,427,4
20200207112600,427,427,427,427,174
20200207112000,427,427,427,427,47
20200207110800,427,427,427,427,3
20200207110700,427,427,427,427,2
20200207110600,427,427,427,427,3
20200207105000,427,427,427,427,1
20200207104700,426,426,426,426,344
20200207104400,426,426,426,426,7
20200207103800,426,426,426,426,2
20200207102900,428,425,428,425,13402
20200207102300,425,425,425,425,1
20200207102000,423,424,424,422,2803
20200207101900,425,425,425,425,18
20200207101700,425,425,425,425,180
20200207101400,425,425,425,425,1
20200207101300,424,424,424,424,1
20200207101200,425,426,426,425,29
20200207101100,425,425,425,425,1
20200207101000,425,425,425,425,540
20200207100900,425,425,425,425,98
20200207100800,426,426,426,426,18
20200207095500,426,426,426,426,128
20200207095300,427,427,427,427,2
20200207095100,427,427,427,427,18
20200207094200,426,426,426,426,20
20200207093700,427,427,427,427,1462
20200207093600,427,427,427,427,200
20200207093500,428,427,428,427,1767
20200207093400,428,428,428,428,5
20200207093300,428,428,428,428,454
20200207093200,428,428,428,428,634
20200207093000,428,428,428,428,46
20200207092900,430,430,430,430,37
20200207092800,430,430,430,430,3
20200207092400,430,430,430,430,6
20200207092100,431,431,431,431,1
20200207091900,429,429,429,429,4642
20200207091200,431,429,431,428,3301
20200207090900,429,430,430,429,3000
20200207090500,432,432,432,432,300
20200207090200,432,432,432,432,10
20200207090000,429,432,432,429,101
20200206153000,429,429,429,429,4024
20200206151500,431,431,431,431,1
20200206150300,431,431,431,431,1
20200206150200,430,431,431,430,103
20200206140300,432,432,432,432,500
20200206140200,432,432,432,432,1000
20200206135300,432,432,432,432,1
20200206135200,430,430,430,430,680
20200206135100,430,431,431,430,250
20200206135000,432,432,432,432,1
20200206134900,431,431,431,431,70
20200206133300,432,432,432,432,1
20200206133200,431,431,431,431,1384
20200206132900,431,431,431,431,300
20200206132600,431,431,431,431,300
20200206131600,431,431,431,431,11
20200206131500,431,431,431,431,1
20200206130900,429,430,430,429,2000
20200206130200,431,431,431,431,446
20200206125900,432,432,432,432,2
20200206125700,431,431,431,431,155
20200206125200,432,432,432,432,1
20200206125100,430,430,430,430,3771
20200206125000,431,431,431,431,4770
20200206124800,432,432,432,432,3
20200206124600,432,431,432,431,2
20200206123900,432,432,432,432,3600
20200206123700,430,430,430,430,4770
20200206123600,432,432,432,432,2
20200206123400,432,431,432,431,334
20200206122300,429,429,429,429,2005
20200206122100,429,429,429,429,60
20200206121400,432,430,432,430,300
20200206120200,430,430,430,430,78
20200206115600,432,432,432,432,750
20200206115500,432,432,432,432,1650
20200206115200,432,432,432,432,100
20200206114600,432,432,432,432,1
20200206110700,433,433,433,433,1
20200206110500,432,432,432,432,4000
20200206103400,432,432,432,432,10
20200206103300,432,432,432,432,9
20200206103100,432,432,432,432,3
20200206103000,432,432,432,428,437
20200206102900,428,428,428,428,2101
20200206102500,433,433,433,433,2
20200206102100,433,433,433,433,1
20200206101400,432,432,432,432,1000
20200206101200,432,432,432,432,18
20200206100300,432,428,432,428,2020
20200206100200,429,429,429,429,728
20200206100100,430,430,430,430,338
20200206095200,433,433,433,433,10
20200206095000,430,430,430,430,961
20200206094600,434,433,434,433,200
20200206094400,433,433,433,433,2558
20200206094300,433,430,433,430,101
20200206094100,433,433,433,433,1
20200206093400,428,431,431,428,456
20200206093300,433,432,433,432,895
20200206093200,432,432,432,432,114
20200206093000,432,432,432,431,11
20200206092900,432,428,432,428,3934
20200206092700,428,427,428,427,5
20200206092500,428,428,428,428,926
20200206092400,427,428,428,427,2218
20200206092300,423,423,423,423,102
20200206092200,428,423,428,422,1127
20200206092100,428,423,428,423,4641
20200206092000,423,423,423,423,1060
20200206091800,423,423,423,423,1114
20200206091700,423,424,424,423,3187
20200206091600,422,426,426,422,7125
20200206091500,429,431,431,425,1574
20200206091200,426,426,426,426,101
20200206091100,427,428,428,427,2189
20200206091000,428,431,431,428,2766
20200206090900,428,428,428,428,2000
20200206090800,430,430,430,430,132
20200206090700,431,431,431,431,905
20200206090600,431,431,431,431,100
20200206090500,431,431,431,431,505
20200206090400,431,432,432,431,2430
20200206090300,437,437,437,437,588
20200206090200,432,432,432,432,1219
20200206090000,430,438,438,430,937
20200205153500,434,434,434,434,500
20200205153000,434,434,434,434,14090
20200205151800,434,434,434,434,24
20200205151600,434,434,434,432,3604
20200205151500,433,431,433,431,7401
20200205151400,431,431,431,431,1100
20200205151100,431,430,431,430,30
20200205151000,431,431,431,431,1
20200205150900,427,427,427,427,940
20200205150700,428,428,428,428,911
20200205150500,429,430,430,429,62
20200205150400,430,430,430,430,600
20200205150300,430,430,430,430,487
20200205150100,432,431,432,431,3
20200205150000,431,431,431,431,3
20200205144700,433,433,433,433,43
20200205143900,433,433,433,433,1
20200205143800,430,430,430,430,2
20200205143300,430,431,431,430,1482
20200205142200,431,431,431,431,10
20200205141900,433,433,433,433,1482
20200205140200,433,433,433,433,1
20200205134900,432,432,432,432,30
20200205133900,433,433,433,433,1
20200205133100,432,432,432,432,110
20200205131800,433,433,433,433,90
20200205131500,431,432,433,431,13
20200205131200,433,433,433,433,10
20200205130700,430,430,430,430,1
20200205125900,433,433,433,433,2000
20200205125400,433,433,433,433,1
20200205125300,433,433,433,433,10
20200205124700,430,430,430,430,300
20200205124400,430,430,430,430,665
20200205124000,430,430,430,430,20
20200205123600,430,430,430,430,1
20200205123500,430,430,430,430,120
20200205123400,429,429,429,429,1
20200205123300,429,433,433,429,2
20200205123100,433,433,433,433,10
20200205122400,429,429,429,429,13
20200205122300,429,431,431,429,900
20200205121900,434,433,434,433,2000
20200205121500,434,432,434,432,2
20200205121100,434,433,434,433,2
20200205121000,434,433,434,433,2
20200205120900,434,433,434,433,2561
20200205120800,433,432,433,432,2
20200205120700,433,432,433,432,1015
20200205120600,432,430,432,430,4
20200205120200,432,431,432,431,3
20200205120100,432,431,432,431,90
20200205115900,431,431,431,431,1
20200205115800,431,431,431,429,52
20200205115700,429,431,431,429,1667
20200205115600,431,432,432,431,144
20200205115500,432,433,433,432,11
20200205115100,435,434,435,434,229
20200205115000,434,432,435,432,3071
20200205114800,432,432,432,432,54
20200205114700,432,431,432,431,196
20200205114600,431,428,431,428,12786
20200205114400,428,429,429,428,3
20200205114100,429,429,429,429,20
20200205114000,429,427,429,427,32
20200205113900,428,428,429,428,620
20200205113800,429,429,429,428,1011
20200205113700,429,428,429,428,5102
20200205113600,425,427,427,425,850
20200205113500,428,426,428,425,2140
20200205113300,426,425,426,425,283
20200205113200,424,425,425,424,72
20200205113100,426,424,427,424,2418
20200205113000,424,424,424,424,222
20200205112900,423,422,423,422,4793
20200205112800,422,422,422,422,200
20200205112600,422,422,422,422,118
20200205112500,422,421,422,421,120
20200205112400,418,418,418,418,2508
20200205112000,418,419,419,418,6296
20200205111600,421,421,421,421,196
20200205111400,421,421,421,421,5
20200205111200,421,421,421,421,1
20200205111100,421,422,422,421,97
20200205110900,423,422,423,422,41
20200205110800,421,421,421,421,2706
20200205103900,419,419,419,419,401
20200205103800,419,419,419,419,1095
20200205103500,420,420,420,420,164
20200205103200,421,421,421,421,1
20200205102300,422,422,422,422,100
20200205102100,422,422,422,422,10
20200205101400,422,422,422,422,10
20200205100900,420,422,422,420,2000
20200205100300,423,423,423,423,1
20200205100200,422,422,422,422,98
20200205100100,422,422,422,422,2
20200205095900,421,421,421,421,4529
20200205094300,422,422,422,422,10
20200205092900,424,424,424,424,2000
20200205092000,424,424,424,424,11
20200205091800,419,419,419,419,2000
20200205091700,419,419,419,419,5000
20200205091600,419,420,420,419,1000
20200205091200,424,423,424,423,1000
20200205090400,424,424,424,424,1
20200205090000,424,424,424,421,10629
20200204153000,419,419,419,419,2
20200204151900,420,416,420,416,209
20200204150500,419,417,419,417,4420
20200204145600,418,416,418,416,10
20200204145500,416,416,416,416,4948
20200204145300,416,416,416,416,47
20200204145200,416,416,416,416,1
20200204144700,415,415,415,415,146
20200204144400,415,415,415,415,1
20200204144100,415,415,415,415,101
20200204143900,417,417,417,417,1
20200204143800,417,417,417,417,1
20200204143700,412,415,415,412,24896
20200204143600,418,415,418,414,385
20200204143400,414,415,415,414,13000
20200204143300,418,417,418,417,22
20200204143200,414,416,416,414,2800
20200204143000,418,417,418,417,103
20200204142700,418,418,418,418,2
20200204142500,418,418,418,418,211
20200204142300,417,418,418,417,330
20200204142000,418,418,418,418,1
20200204141500,418,418,418,418,1
20200204140400,419,419,419,419,1
20200204140200,414,416,416,414,6500
20200204140100,419,417,419,415,2501
20200204140000,418,418,418,418,790
20200204135600,419,419,419,419,130
20200204135500,419,419,419,419,621
20200204135200,420,420,420,420,2059
20200204134900,422,422,422,422,11144
20200204134600,423,423,423,423,283
20200204134100,423,422,423,422,102
20200204134000,422,422,422,422,867
20200204133900,422,422,422,422,193
20200204133700,423,423,423,423,437
20200204133600,422,422,422,422,981
20200204133400,423,423,423,423,1
20200204132900,423,423,423,423,200
20200204132600,423,423,423,423,1
20200204132500,423,423,423,423,13
20200204131300,423,422,423,422,201
20200204131200,422,422,422,422,300
20200204130900,423,422,423,422,17
20200204130200,423,423,423,423,12
20200204125700,422,422,422,422,100
20200204125500,423,423,423,423,51
20200204125300,422,422,422,422,498
20200204124800,422,422,422,422,10
20200204124700,422,422,422,422,1
20200204124600,421,421,421,421,21
20200204124500,421,421,421,421,207
20200204124200,421,421,421,421,180
20200204124000,421,421,421,421,155
20200204123800,421,421,421,421,1
20200204122100,420,420,420,420,175
20200204122000,420,420,420,420,125
20200204121900,420,420,420,420,464
20200204120200,420,420,420,420,100
20200204120100,421,421,421,421,1
20200204115800,420,420,420,420,80
20200204115500,421,421,421,421,1
20200204115000,420,420,420,420,1000
20200204114700,420,420,420,420,3082
20200204113700,422,422,422,422,10
20200204112300,420,422,422,420,5717
20200204111900,422,422,422,422,1
20200204111800,422,422,422,422,2
20200204111600,421,421,421,421,330
20200204111500,422,422,422,422,1036
20200204110900,422,422,422,422,3
20200204110800,422,422,422,422,6
20200204110600,422,422,422,422,2
20200204110100,422,422,422,422,1
20200204110000,422,422,422,422,10
20200204105400,422,422,422,422,10
20200204103600,422,422,422,422,2
20200204103500,421,421,421,421,1
20200204103300,422,422,422,422,1
20200204103100,422,422,422,422,2
20200204102900,421,421,421,421,1
20200204102800,422,422,422,422,1
20200204102100,422,422,422,422,150
20200204101700,422,422,422,422,10
20200204101100,420,420,420,420,968
20200204100300,420,420,420,420,30
20200204095900,420,420,420,420,1
20200204095800,420,420,420,420,1
20200204095400,416,417,417,416,30
20200204093300,423,417,423,414,3301
20200204092900,423,420,423,420,13
20200204092800,420,420,420,420,90
20200204092700,420,420,420,420,501
20200204092600,420,420,420,420,599
20200204092500,420,420,420,420,124
20200204091900,420,420,420,420,4
20200204091600,420,420,420,420,1
20200204091200,415,415,415,415,1
20200204090000,425,425,425,425,100
20200203153000,418,418,418,418,1000
20200203151400,419,419,419,419,1508
20200203151100,420,420,420,420,15
20200203150900,420,420,420,420,1
20200203150800,413,413,413,413,10
20200203150600,420,420,420,420,119
20200203150500,419,419,419,419,500
20200203150300,419,419,419,419,1
20200203150200,412,412,412,412,51
20200203150100,410,417,420,410,1500
20200203145600,420,417,420,417,2
20200203145300,420,419,420,419,7
20200203145200,419,416,419,416,6090
20200203144400,416,413,416,413,25000
20200203143000,413,413,413,413,1
20200203142400,410,410,410,410,7551
20200203142300,410,410,410,410,1433
20200203142100,410,410,410,410,1500
20200203142000,410,410,410,410,2276
20200203140800,410,410,410,410,2000
20200203135200,414,414,414,414,6
20200203132700,415,415,415,415,150
20200203131900,415,415,415,415,200
20200203131600,414,414,414,414,60
20200203131400,413,413,413,413,680
20200203131300,413,413,413,413,77
20200203130500,413,412,413,412,2301
20200203130300,413,413,413,413,122
20200203130200,411,411,411,411,100
20200203124900,415,411,415,410,3010
20200203124800,416,414,416,414,1000
20200203121700,416,412,416,412,100
20200203121600,410,411,412,410,500
20200203121000,411,411,411,411,7
20200203120900,411,411,411,411,819
20200203120400,412,416,416,412,121
20200203115700,418,418,418,418,1
20200203115600,417,418,418,417,254
20200203115500,417,416,417,416,7000
20200203114100,417,417,417,417,100
20200203113900,417,417,417,417,300
20200203113200,417,417,417,417,2000
20200203112600,417,417,417,417,10
20200203112000,416,416,416,416,2000
20200203111900,416,416,416,416,1201
20200203111200,416,416,416,416,10
20200203111100,405,405,405,405,500
20200203111000,405,405,405,405,1
20200203110000,416,416,416,416,254
20200203105700,416,416,416,416,200
20200203105500,416,412,416,412,339
20200203105400,412,412,412,412,10
20200203105300,412,403,412,403,51
20200203105200,401,401,401,401,3142
20200203104600,401,401,401,401,9
20200203104400,401,400,401,400,50
20200203104100,398,398,398,398,1920
20200203104000,398,398,398,398,2
20200203103900,398,398,398,398,7
20200203103800,398,398,398,398,6952
20200203103700,398,397,398,397,2850
20200203103500,396,396,396,396,685
20200203103200,396,396,396,396,1
20200203103100,395,395,395,395,10
20200203102900,395,395,395,395,1
20200203102800,395,395,395,395,1
20200203102600,396,396,396,396,200
20200203102100,396,396,396,396,6
20200203101200,396,396,396,396,1000
